,Marque,Modèle,Année,Type de carburant,Puissance fiscale,Nombre de portes,État,Boîte à vitesses,Prix,average_km
668,5,15,0.41976176743162935,0,1.5468594003167544,0.3171049598406735,1,0,1.656622576252038,0.038227824493115424
677,1,8,1.1248618759240636,0,-1.009232749296055,0.3171049598406735,1,1,-0.6747736477371922,-0.4217832328849359
678,5,14,-0.2853383410608048,0,-0.157202032758452,0.3171049598406735,1,0,-0.30449307098596157,0.2682333531821411
681,1,8,0.1847283979341513,0,-1.009232749296055,0.3171049598406735,2,1,-0.8256286975247307,1.6482665253162951
682,3,6,-3.1057387750305416,1,-0.157202032758452,0.3171049598406735,2,1,-1.0679110502138074,0.7282444105601924
684,1,3,0.1847283979341513,0,-1.009232749296055,0.3171049598406735,2,1,-0.7387727597682692,0.2682333531821411
685,1,8,0.41976176743162935,1,-0.5832173910272536,0.3171049598406735,2,1,-0.8759137141205767,0.038227824493115424
687,9,10,0.1847283979341513,0,-0.157202032758452,0.3171049598406735,1,0,-0.38220627845226923,0.4982388818711667
688,7,13,-0.2853383410608048,0,-1.009232749296055,0.3171049598406735,2,1,-0.4736335813538077,1.4182609966272695
689,4,16,0.1847283979341513,0,-0.157202032758452,0.3171049598406735,1,0,-0.14449529090826932,-0.5942873794017052
690,8,7,-0.05030497156332676,0,-1.009232749296055,0.3171049598406735,1,1,-0.6793450128822691,-0.8242929080907307
692,10,5,1.1248618759240636,0,-0.157202032758452,0.3171049598406735,1,0,0.244070746423269,-1.8593177871913462
693,2,0,-0.05030497156332676,0,-1.009232749296055,0.3171049598406735,2,1,-0.8393427929599614,-1.0542984367797565
694,8,9,-1.9305719275431512,0,-0.5832173910272536,-3.15352998736582,0,1,-0.921627365571346,1.1882554679382438
695,0,12,0.41976176743162935,0,1.5468594003167544,0.3171049598406735,1,0,2.2554714102571145,0.038227824493115424
696,6,1,0.41976176743162935,0,0.2688133255103496,0.3171049598406735,1,0,0.5412094808532689,-0.709290143746218
697,5,15,0.41976176743162935,0,1.5468594003167544,0.3171049598406735,1,0,0.7926345638324996,-0.19177770419591023
698,8,2,0.8898285064265855,0,-1.009232749296055,-3.15352998736582,2,1,-0.6290599962864231,-0.4217832328849359
699,0,11,0.8898285064265855,1,0.2688133255103496,0.3171049598406735,1,0,1.7480498791535761,-1.2843039654687822
700,5,15,0.41976176743162935,0,1.5468594003167544,0.3171049598406735,1,0,1.3823406675474226,-0.709290143746218
701,5,15,0.41976176743162935,0,1.5468594003167544,0.3171049598406735,1,0,1.3869120326924995,-0.709290143746218
702,5,15,-1.6955385580456732,0,1.5468594003167544,0.3171049598406735,2,0,-0.7387727597682692,2.338283111383372
703,5,15,0.41976176743162935,0,1.5468594003167544,0.3171049598406735,1,0,1.656622576252038,0.038227824493115424
712,1,8,1.1248618759240636,0,-1.009232749296055,0.3171049598406735,1,1,-0.6747736477371922,-0.4217832328849359
713,5,14,-0.2853383410608048,0,-0.157202032758452,0.3171049598406735,1,0,-0.30449307098596157,0.2682333531821411
716,1,8,0.1847283979341513,0,-1.009232749296055,0.3171049598406735,2,1,-0.8256286975247307,1.6482665253162951
717,3,6,-3.1057387750305416,1,-0.157202032758452,0.3171049598406735,2,1,-1.0679110502138074,0.7282444105601924
719,1,3,0.1847283979341513,0,-1.009232749296055,0.3171049598406735,2,1,-0.7387727597682692,0.2682333531821411
720,1,8,0.41976176743162935,1,-0.5832173910272536,0.3171049598406735,2,1,-0.8759137141205767,0.038227824493115424
722,9,10,0.1847283979341513,0,-0.157202032758452,0.3171049598406735,1,0,-0.38220627845226923,0.4982388818711667
723,7,13,-0.2853383410608048,0,-1.009232749296055,0.3171049598406735,2,1,-0.4736335813538077,1.4182609966272695
724,4,16,0.1847283979341513,0,-0.157202032758452,0.3171049598406735,1,0,-0.14449529090826932,-0.5942873794017052
725,8,7,-0.05030497156332676,0,-1.009232749296055,0.3171049598406735,1,1,-0.6793450128822691,-0.8242929080907307
727,10,5,1.1248618759240636,0,-0.157202032758452,0.3171049598406735,1,0,0.244070746423269,-1.8593177871913462
728,2,0,-0.05030497156332676,0,-1.009232749296055,0.3171049598406735,2,1,-0.8393427929599614,-1.0542984367797565
729,8,9,-1.9305719275431512,0,-0.5832173910272536,-3.15352998736582,0,1,-0.921627365571346,1.1882554679382438
730,0,12,0.41976176743162935,0,1.5468594003167544,0.3171049598406735,1,0,2.2554714102571145,0.038227824493115424
731,6,1,0.41976176743162935,0,0.2688133255103496,0.3171049598406735,1,0,0.5412094808532689,-0.709290143746218
732,5,15,0.41976176743162935,0,1.5468594003167544,0.3171049598406735,1,0,0.7926345638324996,-0.19177770419591023
733,8,2,0.8898285064265855,0,-1.009232749296055,-3.15352998736582,2,1,-0.6290599962864231,-0.4217832328849359
734,0,11,0.8898285064265855,1,0.2688133255103496,0.3171049598406735,1,0,1.7480498791535761,-1.2843039654687822
735,5,15,0.41976176743162935,0,1.5468594003167544,0.3171049598406735,1,0,1.3823406675474226,-0.709290143746218
736,5,15,0.41976176743162935,0,1.5468594003167544,0.3171049598406735,1,0,1.3869120326924995,-0.709290143746218
737,5,15,-1.6955385580456732,0,1.5468594003167544,0.3171049598406735,2,0,-0.7387727597682692,2.338283111383372
738,5,15,0.41976176743162935,0,1.5468594003167544,0.3171049598406735,1,0,1.656622576252038,0.038227824493115424
747,1,8,1.1248618759240636,0,-1.009232749296055,0.3171049598406735,1,1,-0.6747736477371922,-0.4217832328849359
748,5,14,-0.2853383410608048,0,-0.157202032758452,0.3171049598406735,1,0,-0.30449307098596157,0.2682333531821411
751,1,8,0.1847283979341513,0,-1.009232749296055,0.3171049598406735,2,1,-0.8256286975247307,1.6482665253162951
752,3,6,-3.1057387750305416,1,-0.157202032758452,0.3171049598406735,2,1,-1.0679110502138074,0.7282444105601924
754,1,3,0.1847283979341513,0,-1.009232749296055,0.3171049598406735,2,1,-0.7387727597682692,0.2682333531821411
755,1,8,0.41976176743162935,1,-0.5832173910272536,0.3171049598406735,2,1,-0.8759137141205767,0.038227824493115424
757,9,10,0.1847283979341513,0,-0.157202032758452,0.3171049598406735,1,0,-0.38220627845226923,0.4982388818711667
758,7,13,-0.2853383410608048,0,-1.009232749296055,0.3171049598406735,2,1,-0.4736335813538077,1.4182609966272695
759,4,16,0.1847283979341513,0,-0.157202032758452,0.3171049598406735,1,0,-0.14449529090826932,-0.5942873794017052
760,8,7,-0.05030497156332676,0,-1.009232749296055,0.3171049598406735,1,1,-0.6793450128822691,-0.8242929080907307
762,10,5,1.1248618759240636,0,-0.157202032758452,0.3171049598406735,1,0,0.244070746423269,-1.8593177871913462
763,2,0,-0.05030497156332676,0,-1.009232749296055,0.3171049598406735,2,1,-0.8393427929599614,-1.0542984367797565
764,8,9,-1.9305719275431512,0,-0.5832173910272536,-3.15352998736582,0,1,-0.921627365571346,1.1882554679382438
765,0,12,0.41976176743162935,0,1.5468594003167544,0.3171049598406735,1,0,2.2554714102571145,0.038227824493115424
766,6,1,0.41976176743162935,0,0.2688133255103496,0.3171049598406735,1,0,0.5412094808532689,-0.709290143746218
767,5,15,0.41976176743162935,0,1.5468594003167544,0.3171049598406735,1,0,0.7926345638324996,-0.19177770419591023
768,8,2,0.8898285064265855,0,-1.009232749296055,-3.15352998736582,2,1,-0.6290599962864231,-0.4217832328849359
769,0,11,0.8898285064265855,1,0.2688133255103496,0.3171049598406735,1,0,1.7480498791535761,-1.2843039654687822
770,5,15,0.41976176743162935,0,1.5468594003167544,0.3171049598406735,1,0,1.3823406675474226,-0.709290143746218
771,5,15,0.41976176743162935,0,1.5468594003167544,0.3171049598406735,1,0,1.3869120326924995,-0.709290143746218
772,5,15,-1.6955385580456732,0,1.5468594003167544,0.3171049598406735,2,0,-0.7387727597682692,2.338283111383372
773,5,15,0.41976176743162935,0,1.5468594003167544,0.3171049598406735,1,0,1.656622576252038,0.038227824493115424
782,1,8,1.1248618759240636,0,-1.009232749296055,0.3171049598406735,1,1,-0.6747736477371922,-0.4217832328849359
783,5,14,-0.2853383410608048,0,-0.157202032758452,0.3171049598406735,1,0,-0.30449307098596157,0.2682333531821411
786,1,8,0.1847283979341513,0,-1.009232749296055,0.3171049598406735,2,1,-0.8256286975247307,1.6482665253162951
787,3,6,-3.1057387750305416,1,-0.157202032758452,0.3171049598406735,2,1,-1.0679110502138074,0.7282444105601924
789,1,3,0.1847283979341513,0,-1.009232749296055,0.3171049598406735,2,1,-0.7387727597682692,0.2682333531821411
790,1,8,0.41976176743162935,1,-0.5832173910272536,0.3171049598406735,2,1,-0.8759137141205767,0.038227824493115424
792,9,10,0.1847283979341513,0,-0.157202032758452,0.3171049598406735,1,0,-0.38220627845226923,0.4982388818711667
793,7,13,-0.2853383410608048,0,-1.009232749296055,0.3171049598406735,2,1,-0.4736335813538077,1.4182609966272695
794,4,16,0.1847283979341513,0,-0.157202032758452,0.3171049598406735,1,0,-0.14449529090826932,-0.5942873794017052
795,8,7,-0.05030497156332676,0,-1.009232749296055,0.3171049598406735,1,1,-0.6793450128822691,-0.8242929080907307
797,10,5,1.1248618759240636,0,-0.157202032758452,0.3171049598406735,1,0,0.244070746423269,-1.8593177871913462
798,2,0,-0.05030497156332676,0,-1.009232749296055,0.3171049598406735,2,1,-0.8393427929599614,-1.0542984367797565
799,8,9,-1.9305719275431512,0,-0.5832173910272536,-3.15352998736582,0,1,-0.921627365571346,1.1882554679382438
800,0,12,0.41976176743162935,0,1.5468594003167544,0.3171049598406735,1,0,2.2554714102571145,0.038227824493115424
801,6,1,0.41976176743162935,0,0.2688133255103496,0.3171049598406735,1,0,0.5412094808532689,-0.709290143746218
802,5,15,0.41976176743162935,0,1.5468594003167544,0.3171049598406735,1,0,0.7926345638324996,-0.19177770419591023
803,8,2,0.8898285064265855,0,-1.009232749296055,-3.15352998736582,2,1,-0.6290599962864231,-0.4217832328849359
804,0,11,0.8898285064265855,1,0.2688133255103496,0.3171049598406735,1,0,1.7480498791535761,-1.2843039654687822
805,5,15,0.41976176743162935,0,1.5468594003167544,0.3171049598406735,1,0,1.3823406675474226,-0.709290143746218
806,5,15,0.41976176743162935,0,1.5468594003167544,0.3171049598406735,1,0,1.3869120326924995,-0.709290143746218
807,5,15,-1.6955385580456732,0,1.5468594003167544,0.3171049598406735,2,0,-0.7387727597682692,2.338283111383372
808,5,15,0.41976176743162935,0,1.5468594003167544,0.3171049598406735,1,0,1.656622576252038,0.038227824493115424
817,1,8,1.1248618759240636,0,-1.009232749296055,0.3171049598406735,1,1,-0.6747736477371922,-0.4217832328849359
818,5,14,-0.2853383410608048,0,-0.157202032758452,0.3171049598406735,1,0,-0.30449307098596157,0.2682333531821411
821,1,8,0.1847283979341513,0,-1.009232749296055,0.3171049598406735,2,1,-0.8256286975247307,1.6482665253162951
822,3,6,-3.1057387750305416,1,-0.157202032758452,0.3171049598406735,2,1,-1.0679110502138074,0.7282444105601924
824,1,3,0.1847283979341513,0,-1.009232749296055,0.3171049598406735,2,1,-0.7387727597682692,0.2682333531821411
825,1,8,0.41976176743162935,1,-0.5832173910272536,0.3171049598406735,2,1,-0.8759137141205767,0.038227824493115424
827,9,10,0.1847283979341513,0,-0.157202032758452,0.3171049598406735,1,0,-0.38220627845226923,0.4982388818711667
828,7,13,-0.2853383410608048,0,-1.009232749296055,0.3171049598406735,2,1,-0.4736335813538077,1.4182609966272695
829,4,16,0.1847283979341513,0,-0.157202032758452,0.3171049598406735,1,0,-0.14449529090826932,-0.5942873794017052
830,8,7,-0.05030497156332676,0,-1.009232749296055,0.3171049598406735,1,1,-0.6793450128822691,-0.8242929080907307
832,10,5,1.1248618759240636,0,-0.157202032758452,0.3171049598406735,1,0,0.244070746423269,-1.8593177871913462
833,2,0,-0.05030497156332676,0,-1.009232749296055,0.3171049598406735,2,1,-0.8393427929599614,-1.0542984367797565
834,8,9,-1.9305719275431512,0,-0.5832173910272536,-3.15352998736582,0,1,-0.921627365571346,1.1882554679382438
835,0,12,0.41976176743162935,0,1.5468594003167544,0.3171049598406735,1,0,2.2554714102571145,0.038227824493115424
836,6,1,0.41976176743162935,0,0.2688133255103496,0.3171049598406735,1,0,0.5412094808532689,-0.709290143746218
837,5,15,0.41976176743162935,0,1.5468594003167544,0.3171049598406735,1,0,0.7926345638324996,-0.19177770419591023
838,8,2,0.8898285064265855,0,-1.009232749296055,-3.15352998736582,2,1,-0.6290599962864231,-0.4217832328849359
839,0,11,0.8898285064265855,1,0.2688133255103496,0.3171049598406735,1,0,1.7480498791535761,-1.2843039654687822
840,5,15,0.41976176743162935,0,1.5468594003167544,0.3171049598406735,1,0,1.3823406675474226,-0.709290143746218
841,5,15,0.41976176743162935,0,1.5468594003167544,0.3171049598406735,1,0,1.3869120326924995,-0.709290143746218
842,5,15,-1.6955385580456732,0,1.5468594003167544,0.3171049598406735,2,0,-0.7387727597682692,2.338283111383372
843,5,15,0.41976176743162935,0,1.5468594003167544,0.3171049598406735,1,0,1.656622576252038,0.038227824493115424
852,1,8,1.1248618759240636,0,-1.009232749296055,0.3171049598406735,1,1,-0.6747736477371922,-0.4217832328849359
853,5,14,-0.2853383410608048,0,-0.157202032758452,0.3171049598406735,1,0,-0.30449307098596157,0.2682333531821411
856,1,8,0.1847283979341513,0,-1.009232749296055,0.3171049598406735,2,1,-0.8256286975247307,1.6482665253162951
857,3,6,-3.1057387750305416,1,-0.157202032758452,0.3171049598406735,2,1,-1.0679110502138074,0.7282444105601924
859,1,3,0.1847283979341513,0,-1.009232749296055,0.3171049598406735,2,1,-0.7387727597682692,0.2682333531821411
860,1,8,0.41976176743162935,1,-0.5832173910272536,0.3171049598406735,2,1,-0.8759137141205767,0.038227824493115424
862,9,10,0.1847283979341513,0,-0.157202032758452,0.3171049598406735,1,0,-0.38220627845226923,0.4982388818711667
863,7,13,-0.2853383410608048,0,-1.009232749296055,0.3171049598406735,2,1,-0.4736335813538077,1.4182609966272695
864,4,16,0.1847283979341513,0,-0.157202032758452,0.3171049598406735,1,0,-0.14449529090826932,-0.5942873794017052
865,8,7,-0.05030497156332676,0,-1.009232749296055,0.3171049598406735,1,1,-0.6793450128822691,-0.8242929080907307
867,10,5,1.1248618759240636,0,-0.157202032758452,0.3171049598406735,1,0,0.244070746423269,-1.8593177871913462
868,2,0,-0.05030497156332676,0,-1.009232749296055,0.3171049598406735,2,1,-0.8393427929599614,-1.0542984367797565
869,8,9,-1.9305719275431512,0,-0.5832173910272536,-3.15352998736582,0,1,-0.921627365571346,1.1882554679382438
870,0,12,0.41976176743162935,0,1.5468594003167544,0.3171049598406735,1,0,2.2554714102571145,0.038227824493115424
871,6,1,0.41976176743162935,0,0.2688133255103496,0.3171049598406735,1,0,0.5412094808532689,-0.709290143746218
872,5,15,0.41976176743162935,0,1.5468594003167544,0.3171049598406735,1,0,0.7926345638324996,-0.19177770419591023
873,8,2,0.8898285064265855,0,-1.009232749296055,-3.15352998736582,2,1,-0.6290599962864231,-0.4217832328849359
874,0,11,0.8898285064265855,1,0.2688133255103496,0.3171049598406735,1,0,1.7480498791535761,-1.2843039654687822
875,5,15,0.41976176743162935,0,1.5468594003167544,0.3171049598406735,1,0,1.3823406675474226,-0.709290143746218
876,5,15,0.41976176743162935,0,1.5468594003167544,0.3171049598406735,1,0,1.3869120326924995,-0.709290143746218
877,5,15,-1.6955385580456732,0,1.5468594003167544,0.3171049598406735,2,0,-0.7387727597682692,2.338283111383372
878,5,15,0.41976176743162935,0,1.5468594003167544,0.3171049598406735,1,0,1.656622576252038,0.038227824493115424
887,1,8,1.1248618759240636,0,-1.009232749296055,0.3171049598406735,1,1,-0.6747736477371922,-0.4217832328849359
888,5,14,-0.2853383410608048,0,-0.157202032758452,0.3171049598406735,1,0,-0.30449307098596157,0.2682333531821411
891,1,8,0.1847283979341513,0,-1.009232749296055,0.3171049598406735,2,1,-0.8256286975247307,1.6482665253162951
892,3,6,-3.1057387750305416,1,-0.157202032758452,0.3171049598406735,2,1,-1.0679110502138074,0.7282444105601924
894,1,3,0.1847283979341513,0,-1.009232749296055,0.3171049598406735,2,1,-0.7387727597682692,0.2682333531821411
895,1,8,0.41976176743162935,1,-0.5832173910272536,0.3171049598406735,2,1,-0.8759137141205767,0.038227824493115424
897,9,10,0.1847283979341513,0,-0.157202032758452,0.3171049598406735,1,0,-0.38220627845226923,0.4982388818711667
898,7,13,-0.2853383410608048,0,-1.009232749296055,0.3171049598406735,2,1,-0.4736335813538077,1.4182609966272695
899,4,16,0.1847283979341513,0,-0.157202032758452,0.3171049598406735,1,0,-0.14449529090826932,-0.5942873794017052
900,8,7,-0.05030497156332676,0,-1.009232749296055,0.3171049598406735,1,1,-0.6793450128822691,-0.8242929080907307
902,10,5,1.1248618759240636,0,-0.157202032758452,0.3171049598406735,1,0,0.244070746423269,-1.8593177871913462
903,2,0,-0.05030497156332676,0,-1.009232749296055,0.3171049598406735,2,1,-0.8393427929599614,-1.0542984367797565
904,8,9,-1.9305719275431512,0,-0.5832173910272536,-3.15352998736582,0,1,-0.921627365571346,1.1882554679382438
905,0,12,0.41976176743162935,0,1.5468594003167544,0.3171049598406735,1,0,2.2554714102571145,0.038227824493115424
906,6,1,0.41976176743162935,0,0.2688133255103496,0.3171049598406735,1,0,0.5412094808532689,-0.709290143746218
907,5,15,0.41976176743162935,0,1.5468594003167544,0.3171049598406735,1,0,0.7926345638324996,-0.19177770419591023
908,8,2,0.8898285064265855,0,-1.009232749296055,-3.15352998736582,2,1,-0.6290599962864231,-0.4217832328849359
909,0,11,0.8898285064265855,1,0.2688133255103496,0.3171049598406735,1,0,1.7480498791535761,-1.2843039654687822
910,5,15,0.41976176743162935,0,1.5468594003167544,0.3171049598406735,1,0,1.3823406675474226,-0.709290143746218
911,5,15,0.41976176743162935,0,1.5468594003167544,0.3171049598406735,1,0,1.3869120326924995,-0.709290143746218
912,5,15,-1.6955385580456732,0,1.5468594003167544,0.3171049598406735,2,0,-0.7387727597682692,2.338283111383372
913,5,15,0.41976176743162935,0,1.5468594003167544,0.3171049598406735,1,0,1.656622576252038,0.038227824493115424
922,1,8,1.1248618759240636,0,-1.009232749296055,0.3171049598406735,1,1,-0.6747736477371922,-0.4217832328849359
923,5,14,-0.2853383410608048,0,-0.157202032758452,0.3171049598406735,1,0,-0.30449307098596157,0.2682333531821411
926,1,8,0.1847283979341513,0,-1.009232749296055,0.3171049598406735,2,1,-0.8256286975247307,1.6482665253162951
927,3,6,-3.1057387750305416,1,-0.157202032758452,0.3171049598406735,2,1,-1.0679110502138074,0.7282444105601924
929,1,3,0.1847283979341513,0,-1.009232749296055,0.3171049598406735,2,1,-0.7387727597682692,0.2682333531821411
930,1,8,0.41976176743162935,1,-0.5832173910272536,0.3171049598406735,2,1,-0.8759137141205767,0.038227824493115424
932,9,10,0.1847283979341513,0,-0.157202032758452,0.3171049598406735,1,0,-0.38220627845226923,0.4982388818711667
933,7,13,-0.2853383410608048,0,-1.009232749296055,0.3171049598406735,2,1,-0.4736335813538077,1.4182609966272695
934,4,16,0.1847283979341513,0,-0.157202032758452,0.3171049598406735,1,0,-0.14449529090826932,-0.5942873794017052
935,8,7,-0.05030497156332676,0,-1.009232749296055,0.3171049598406735,1,1,-0.6793450128822691,-0.8242929080907307
937,10,5,1.1248618759240636,0,-0.157202032758452,0.3171049598406735,1,0,0.244070746423269,-1.8593177871913462
938,2,0,-0.05030497156332676,0,-1.009232749296055,0.3171049598406735,2,1,-0.8393427929599614,-1.0542984367797565
939,8,9,-1.9305719275431512,0,-0.5832173910272536,-3.15352998736582,0,1,-0.921627365571346,1.1882554679382438
940,0,12,0.41976176743162935,0,1.5468594003167544,0.3171049598406735,1,0,2.2554714102571145,0.038227824493115424
941,6,1,0.41976176743162935,0,0.2688133255103496,0.3171049598406735,1,0,0.5412094808532689,-0.709290143746218
942,5,15,0.41976176743162935,0,1.5468594003167544,0.3171049598406735,1,0,0.7926345638324996,-0.19177770419591023
943,8,2,0.8898285064265855,0,-1.009232749296055,-3.15352998736582,2,1,-0.6290599962864231,-0.4217832328849359
944,0,11,0.8898285064265855,1,0.2688133255103496,0.3171049598406735,1,0,1.7480498791535761,-1.2843039654687822
945,5,15,0.41976176743162935,0,1.5468594003167544,0.3171049598406735,1,0,1.3823406675474226,-0.709290143746218
946,5,15,0.41976176743162935,0,1.5468594003167544,0.3171049598406735,1,0,1.3869120326924995,-0.709290143746218
947,5,15,-1.6955385580456732,0,1.5468594003167544,0.3171049598406735,2,0,-0.7387727597682692,2.338283111383372
948,5,15,0.41976176743162935,0,1.5468594003167544,0.3171049598406735,1,0,1.656622576252038,0.038227824493115424
957,1,8,1.1248618759240636,0,-1.009232749296055,0.3171049598406735,1,1,-0.6747736477371922,-0.4217832328849359
958,5,14,-0.2853383410608048,0,-0.157202032758452,0.3171049598406735,1,0,-0.30449307098596157,0.2682333531821411
961,1,8,0.1847283979341513,0,-1.009232749296055,0.3171049598406735,2,1,-0.8256286975247307,1.6482665253162951
962,3,6,-3.1057387750305416,1,-0.157202032758452,0.3171049598406735,2,1,-1.0679110502138074,0.7282444105601924
964,1,3,0.1847283979341513,0,-1.009232749296055,0.3171049598406735,2,1,-0.7387727597682692,0.2682333531821411
965,1,8,0.41976176743162935,1,-0.5832173910272536,0.3171049598406735,2,1,-0.8759137141205767,0.038227824493115424
967,9,10,0.1847283979341513,0,-0.157202032758452,0.3171049598406735,1,0,-0.38220627845226923,0.4982388818711667
968,7,13,-0.2853383410608048,0,-1.009232749296055,0.3171049598406735,2,1,-0.4736335813538077,1.4182609966272695
969,4,16,0.1847283979341513,0,-0.157202032758452,0.3171049598406735,1,0,-0.14449529090826932,-0.5942873794017052
970,8,7,-0.05030497156332676,0,-1.009232749296055,0.3171049598406735,1,1,-0.6793450128822691,-0.8242929080907307
972,10,5,1.1248618759240636,0,-0.157202032758452,0.3171049598406735,1,0,0.244070746423269,-1.8593177871913462
973,2,0,-0.05030497156332676,0,-1.009232749296055,0.3171049598406735,2,1,-0.8393427929599614,-1.0542984367797565
974,8,9,-1.9305719275431512,0,-0.5832173910272536,-3.15352998736582,0,1,-0.921627365571346,1.1882554679382438
975,0,12,0.41976176743162935,0,1.5468594003167544,0.3171049598406735,1,0,2.2554714102571145,0.038227824493115424
976,6,1,0.41976176743162935,0,0.2688133255103496,0.3171049598406735,1,0,0.5412094808532689,-0.709290143746218
977,5,15,0.41976176743162935,0,1.5468594003167544,0.3171049598406735,1,0,0.7926345638324996,-0.19177770419591023
978,8,2,0.8898285064265855,0,-1.009232749296055,-3.15352998736582,2,1,-0.6290599962864231,-0.4217832328849359
979,0,11,0.8898285064265855,1,0.2688133255103496,0.3171049598406735,1,0,1.7480498791535761,-1.2843039654687822
980,5,15,0.41976176743162935,0,1.5468594003167544,0.3171049598406735,1,0,1.3823406675474226,-0.709290143746218
981,5,15,0.41976176743162935,0,1.5468594003167544,0.3171049598406735,1,0,1.3869120326924995,-0.709290143746218
982,5,15,-1.6955385580456732,0,1.5468594003167544,0.3171049598406735,2,0,-0.7387727597682692,2.338283111383372
983,5,15,0.41976176743162935,0,1.5468594003167544,0.3171049598406735,1,0,1.656622576252038,0.038227824493115424
992,1,8,1.1248618759240636,0,-1.009232749296055,0.3171049598406735,1,1,-0.6747736477371922,-0.4217832328849359
993,5,14,-0.2853383410608048,0,-0.157202032758452,0.3171049598406735,1,0,-0.30449307098596157,0.2682333531821411
996,1,8,0.1847283979341513,0,-1.009232749296055,0.3171049598406735,2,1,-0.8256286975247307,1.6482665253162951
997,3,6,-3.1057387750305416,1,-0.157202032758452,0.3171049598406735,2,1,-1.0679110502138074,0.7282444105601924
999,1,3,0.1847283979341513,0,-1.009232749296055,0.3171049598406735,2,1,-0.7387727597682692,0.2682333531821411
1000,1,8,0.41976176743162935,1,-0.5832173910272536,0.3171049598406735,2,1,-0.8759137141205767,0.038227824493115424
1002,9,10,0.1847283979341513,0,-0.157202032758452,0.3171049598406735,1,0,-0.38220627845226923,0.4982388818711667
1003,7,13,-0.2853383410608048,0,-1.009232749296055,0.3171049598406735,2,1,-0.4736335813538077,1.4182609966272695
1004,4,16,0.1847283979341513,0,-0.157202032758452,0.3171049598406735,1,0,-0.14449529090826932,-0.5942873794017052
1005,8,7,-0.05030497156332676,0,-1.009232749296055,0.3171049598406735,1,1,-0.6793450128822691,-0.8242929080907307
1007,10,5,1.1248618759240636,0,-0.157202032758452,0.3171049598406735,1,0,0.244070746423269,-1.8593177871913462
1008,2,0,-0.05030497156332676,0,-1.009232749296055,0.3171049598406735,2,1,-0.8393427929599614,-1.0542984367797565
1009,8,9,-1.9305719275431512,0,-0.5832173910272536,-3.15352998736582,0,1,-0.921627365571346,1.1882554679382438
1010,0,12,0.41976176743162935,0,1.5468594003167544,0.3171049598406735,1,0,2.2554714102571145,0.038227824493115424
1011,6,1,0.41976176743162935,0,0.2688133255103496,0.3171049598406735,1,0,0.5412094808532689,-0.709290143746218
1012,5,15,0.41976176743162935,0,1.5468594003167544,0.3171049598406735,1,0,0.7926345638324996,-0.19177770419591023
1013,8,2,0.8898285064265855,0,-1.009232749296055,-3.15352998736582,2,1,-0.6290599962864231,-0.4217832328849359
1014,0,11,0.8898285064265855,1,0.2688133255103496,0.3171049598406735,1,0,1.7480498791535761,-1.2843039654687822
1015,5,15,0.41976176743162935,0,1.5468594003167544,0.3171049598406735,1,0,1.3823406675474226,-0.709290143746218
1016,5,15,0.41976176743162935,0,1.5468594003167544,0.3171049598406735,1,0,1.3869120326924995,-0.709290143746218
1017,5,15,-1.6955385580456732,0,1.5468594003167544,0.3171049598406735,2,0,-0.7387727597682692,2.338283111383372
1018,5,15,0.41976176743162935,0,1.5468594003167544,0.3171049598406735,1,0,1.656622576252038,0.038227824493115424
1027,1,8,1.1248618759240636,0,-1.009232749296055,0.3171049598406735,1,1,-0.6747736477371922,-0.4217832328849359
1028,5,14,-0.2853383410608048,0,-0.157202032758452,0.3171049598406735,1,0,-0.30449307098596157,0.2682333531821411
1031,1,8,0.1847283979341513,0,-1.009232749296055,0.3171049598406735,2,1,-0.8256286975247307,1.6482665253162951
1032,3,6,-3.1057387750305416,1,-0.157202032758452,0.3171049598406735,2,1,-1.0679110502138074,0.7282444105601924
1034,1,3,0.1847283979341513,0,-1.009232749296055,0.3171049598406735,2,1,-0.7387727597682692,0.2682333531821411
1035,1,8,0.41976176743162935,1,-0.5832173910272536,0.3171049598406735,2,1,-0.8759137141205767,0.038227824493115424
1037,9,10,0.1847283979341513,0,-0.157202032758452,0.3171049598406735,1,0,-0.38220627845226923,0.4982388818711667
1038,7,13,-0.2853383410608048,0,-1.009232749296055,0.3171049598406735,2,1,-0.4736335813538077,1.4182609966272695
1039,4,16,0.1847283979341513,0,-0.157202032758452,0.3171049598406735,1,0,-0.14449529090826932,-0.5942873794017052
1040,8,7,-0.05030497156332676,0,-1.009232749296055,0.3171049598406735,1,1,-0.6793450128822691,-0.8242929080907307
1042,10,5,1.1248618759240636,0,-0.157202032758452,0.3171049598406735,1,0,0.244070746423269,-1.8593177871913462
1043,2,0,-0.05030497156332676,0,-1.009232749296055,0.3171049598406735,2,1,-0.8393427929599614,-1.0542984367797565
1044,8,9,-1.9305719275431512,0,-0.5832173910272536,-3.15352998736582,0,1,-0.921627365571346,1.1882554679382438
1045,0,12,0.41976176743162935,0,1.5468594003167544,0.3171049598406735,1,0,2.2554714102571145,0.038227824493115424
1046,6,1,0.41976176743162935,0,0.2688133255103496,0.3171049598406735,1,0,0.5412094808532689,-0.709290143746218
1047,5,15,0.41976176743162935,0,1.5468594003167544,0.3171049598406735,1,0,0.7926345638324996,-0.19177770419591023
1048,8,2,0.8898285064265855,0,-1.009232749296055,-3.15352998736582,2,1,-0.6290599962864231,-0.4217832328849359
